!Series_title	"Murine dermal burn wound"
!Series_geo_accession	"GSE460"
!Series_status	"Public on Jun 23 2003"
!Series_submission_date	"Jun 18 2003"
!Series_last_update_date	"Feb 18 2018"
!Series_summary	"Investigation into murine dermal burn wound."
!Series_summary	"Mouse thermal injury induced, and skin excised at 0 hours, 2 hours, 3 days and 14 days post-injury."
!Series_summary	"Keywords: other"
!Series_type	"Expression profiling by array"
!Series_contributor	"Robert,J,Feezor"
!Series_contributor	"Heather,N,Paddock"
!Series_contributor	"Henry,V,Baker"
!Series_contributor	"Juan,C,Varela"
!Series_contributor	"Lyle,L,Moldawer"
!Series_contributor	"Gregory,S,Schultz"
!Series_contributor	"David,W,Mozingo"
!Series_sample_id	"GSM7478 GSM7479 GSM7480 GSM7481 GSM7482 GSM7483 GSM7484 GSM7485 GSM7486 GSM7487 GSM7488 GSM7489 "
!Series_contact_name	"Robert,Joseph,Feezor"
!Series_contact_email	"feezor@surgery.ufl.edu"
!Series_contact_phone	"352 265 0494"
!Series_contact_fax	"352 265 0676"
!Series_contact_laboratory	"Moldawer"
!Series_contact_department	"Surgery"
!Series_contact_institute	"University of Florida"
!Series_contact_address	"1600 SW Archer Road, Room 6116"
!Series_contact_city	"Gainesville"
!Series_contact_state	"FL"
!Series_contact_zip/postal_code	"32610"
!Series_contact_country	"USA"
!Series_contact_web_link	"www.surgery.ufl.edu/research"
!Series_platform_id	"GPL81"
!Series_platform_taxid	"10090"
!Series_sample_taxid	"10090"
!Series_relation	"BioProject: https://www.ncbi.nlm.nih.gov/bioproject/PRJNA85065"

!Sample_title	"0 hours, repeat 1"	"0 hours, repeat 2"	"0 hours, repeat 3"	"2 hours, repeat 1"	"2 hours, repeat 2"	"2 hours, repeat 3"	"3 days, repeat 1"	"3 days, repeat 2"	"3 days, repeat 3"	"14 days, repeat 1"	"14 days, repeat 2"	"14 days, repeat 3"
!Sample_geo_accession	"GSM7478"	"GSM7479"	"GSM7480"	"GSM7481"	"GSM7482"	"GSM7483"	"GSM7484"	"GSM7485"	"GSM7486"	"GSM7487"	"GSM7488"	"GSM7489"
!Sample_status	"Public on Jun 23 2003"	"Public on Jun 23 2003"	"Public on Jun 23 2003"	"Public on Jun 23 2003"	"Public on Jun 23 2003"	"Public on Jun 23 2003"	"Public on Jun 23 2003"	"Public on Jun 23 2003"	"Public on Jun 23 2003"	"Public on Jun 23 2003"	"Public on Jun 23 2003"	"Public on Jun 23 2003"
!Sample_submission_date	"Jun 18 2003"	"Jun 18 2003"	"Jun 18 2003"	"Jun 18 2003"	"Jun 18 2003"	"Jun 18 2003"	"Jun 18 2003"	"Jun 18 2003"	"Jun 18 2003"	"Jun 18 2003"	"Jun 18 2003"	"Jun 18 2003"
!Sample_last_update_date	"May 27 2005"	"May 27 2005"	"May 27 2005"	"May 27 2005"	"May 27 2005"	"May 27 2005"	"May 27 2005"	"May 27 2005"	"May 27 2005"	"May 27 2005"	"May 27 2005"	"May 27 2005"
!Sample_type	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"
!Sample_channel_count	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"
!Sample_source_name_ch1	"Murine skin"	"Murine skin"	"Murine skin"	"Murine skin"	"Murine skin"	"Murine skin"	"Murine skin"	"Murine skin"	"Murine skin"	"Murine skin"	"Murine skin"	"Murine skin"
!Sample_organism_ch1	"Mus musculus"	"Mus musculus"	"Mus musculus"	"Mus musculus"	"Mus musculus"	"Mus musculus"	"Mus musculus"	"Mus musculus"	"Mus musculus"	"Mus musculus"	"Mus musculus"	"Mus musculus"
!Sample_molecule_ch1	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"
!Sample_taxid_ch1	"10090"	"10090"	"10090"	"10090"	"10090"	"10090"	"10090"	"10090"	"10090"	"10090"	"10090"	"10090"
!Sample_description	"Investigation into murine dermal burn wound."	"Investigation into murine dermal burn wound."	"Investigation into murine dermal burn wound."	"Investigation into murine dermal burn wound."	"Investigation into murine dermal burn wound."	"Investigation into murine dermal burn wound."	"Investigation into murine dermal burn wound."	"Investigation into murine dermal burn wound."	"Investigation into murine dermal burn wound."	"Investigation into murine dermal burn wound."	"Investigation into murine dermal burn wound."	"Investigation into murine dermal burn wound."
!Sample_description	"Mouse thermal injury induced, and skin excised at different times post-injury."	"Mouse thermal injury induced, and skin excised at different times post-injury."	"Mouse thermal injury induced, and skin excised at different times post-injury."	"Mouse thermal injury induced, and skin excised at different times post-injury."	"Mouse thermal injury induced, and skin excised at different times post-injury."	"Mouse thermal injury induced, and skin excised at different times post-injury."	"Mouse thermal injury induced, and skin excised at different times post-injury."	"Mouse thermal injury induced, and skin excised at different times post-injury."	"Mouse thermal injury induced, and skin excised at different times post-injury."	"Mouse thermal injury induced, and skin excised at different times post-injury."	"Mouse thermal injury induced, and skin excised at different times post-injury."	"Mouse thermal injury induced, and skin excised at different times post-injury."
!Sample_platform_id	"GPL81"	"GPL81"	"GPL81"	"GPL81"	"GPL81"	"GPL81"	"GPL81"	"GPL81"	"GPL81"	"GPL81"	"GPL81"	"GPL81"
!Sample_contact_name	"Robert,Joseph,Feezor"	"Robert,Joseph,Feezor"	"Robert,Joseph,Feezor"	"Robert,Joseph,Feezor"	"Robert,Joseph,Feezor"	"Robert,Joseph,Feezor"	"Robert,Joseph,Feezor"	"Robert,Joseph,Feezor"	"Robert,Joseph,Feezor"	"Robert,Joseph,Feezor"	"Robert,Joseph,Feezor"	"Robert,Joseph,Feezor"
!Sample_contact_email	"feezor@surgery.ufl.edu"	"feezor@surgery.ufl.edu"	"feezor@surgery.ufl.edu"	"feezor@surgery.ufl.edu"	"feezor@surgery.ufl.edu"	"feezor@surgery.ufl.edu"	"feezor@surgery.ufl.edu"	"feezor@surgery.ufl.edu"	"feezor@surgery.ufl.edu"	"feezor@surgery.ufl.edu"	"feezor@surgery.ufl.edu"	"feezor@surgery.ufl.edu"
!Sample_contact_phone	"352 265 0494"	"352 265 0494"	"352 265 0494"	"352 265 0494"	"352 265 0494"	"352 265 0494"	"352 265 0494"	"352 265 0494"	"352 265 0494"	"352 265 0494"	"352 265 0494"	"352 265 0494"
!Sample_contact_fax	"352 265 0676"	"352 265 0676"	"352 265 0676"	"352 265 0676"	"352 265 0676"	"352 265 0676"	"352 265 0676"	"352 265 0676"	"352 265 0676"	"352 265 0676"	"352 265 0676"	"352 265 0676"
!Sample_contact_laboratory	"Moldawer"	"Moldawer"	"Moldawer"	"Moldawer"	"Moldawer"	"Moldawer"	"Moldawer"	"Moldawer"	"Moldawer"	"Moldawer"	"Moldawer"	"Moldawer"
!Sample_contact_department	"Surgery"	"Surgery"	"Surgery"	"Surgery"	"Surgery"	"Surgery"	"Surgery"	"Surgery"	"Surgery"	"Surgery"	"Surgery"	"Surgery"
!Sample_contact_institute	"University of Florida"	"University of Florida"	"University of Florida"	"University of Florida"	"University of Florida"	"University of Florida"	"University of Florida"	"University of Florida"	"University of Florida"	"University of Florida"	"University of Florida"	"University of Florida"
!Sample_contact_address	"1600 SW Archer Road, Room 6116"	"1600 SW Archer Road, Room 6116"	"1600 SW Archer Road, Room 6116"	"1600 SW Archer Road, Room 6116"	"1600 SW Archer Road, Room 6116"	"1600 SW Archer Road, Room 6116"	"1600 SW Archer Road, Room 6116"	"1600 SW Archer Road, Room 6116"	"1600 SW Archer Road, Room 6116"	"1600 SW Archer Road, Room 6116"	"1600 SW Archer Road, Room 6116"	"1600 SW Archer Road, Room 6116"
!Sample_contact_city	"Gainesville"	"Gainesville"	"Gainesville"	"Gainesville"	"Gainesville"	"Gainesville"	"Gainesville"	"Gainesville"	"Gainesville"	"Gainesville"	"Gainesville"	"Gainesville"
!Sample_contact_state	"FL"	"FL"	"FL"	"FL"	"FL"	"FL"	"FL"	"FL"	"FL"	"FL"	"FL"	"FL"
!Sample_contact_zip/postal_code	"32610"	"32610"	"32610"	"32610"	"32610"	"32610"	"32610"	"32610"	"32610"	"32610"	"32610"	"32610"
!Sample_contact_country	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"	"USA"
!Sample_contact_web_link	"www.surgery.ufl.edu/research"	"www.surgery.ufl.edu/research"	"www.surgery.ufl.edu/research"	"www.surgery.ufl.edu/research"	"www.surgery.ufl.edu/research"	"www.surgery.ufl.edu/research"	"www.surgery.ufl.edu/research"	"www.surgery.ufl.edu/research"	"www.surgery.ufl.edu/research"	"www.surgery.ufl.edu/research"	"www.surgery.ufl.edu/research"	"www.surgery.ufl.edu/research"
!Sample_supplementary_file	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"
!Sample_data_row_count	"7275"	"7275"	"7275"	"7275"	"7275"	"7275"	"7275"	"7275"	"7275"	"7275"	"7275"	"7275"
!series_matrix_table_begin
"ID_REF"	"GSM7478"	"GSM7479"	"GSM7480"	"GSM7481"	"GSM7482"	"GSM7483"	"GSM7484"	"GSM7485"	"GSM7486"	"GSM7487"	"GSM7488"	"GSM7489"
"93412_at"	397.3	194	214.9	358.8	458.6	416.3	223.4	391	61.9	204	145.5	78.9
"93413_at"	59.3	138.3	100.6	127.9	81.8	199.7	111.8	167	163.8	168.2	209.2	189.8
"93414_at"	96.8	74.8	120.5	77.7	89.3	64.7	105.8	27.6	32.4	72.3	125.3	49.5
"93416_at"	15.5	20.6	72.5	12	74.3	32.6	26.6	82.5	71.8	108.4	29	77.1
"93417_at"	438.2	498	790.5	319.3	491.7	345.3	423.3	399.8	351.9	377.6	459.3	437.2
"93421_at"	151.4	110.8	128.6	181.1	162.3	128.4	251.5	181.2	154.7	151.9	301.3	191.5
"93423_at"	247.1	338.7	657.4	204.3	245.1	194.4	144.8	208.5	220.2	284.6	211.5	228
"93424_at"	628	1034.3	1304.7	1099.5	807.3	1307.5	744.7	732.9	1037.3	858.8	660.9	678.7
"93425_at"	512	535.7	668.5	696.5	450.9	507.2	592	789.8	882.7	879.6	517.2	501.5
"93426_at"	325.2	617.1	412.3	484.1	436.8	392.9	456.2	463.5	504.2	546.4	822.1	643.1
"93427_at"	347.2	319.2	282	506.4	434.8	515.9	333	292.2	213	290.6	273.7	385.9
"93430_at"	448.2	448.9	184.1	491.8	652.8	448.3	562.3	504	795	372.9	352.1	196.3
"93431_at"	3603.3	1990	5465.4	3629.1	3992.4	3230.7	2840.4	3620.8	2263.5	1249.1	3363	2861.4
"93432_at"	186.8	33.6	155.9	183.2	90.8	15.2	144.3	246	143.8	213.3	44.9	133.7
"93434_at"	614.7	554	766.2	745.9	478	625	455.9	489.6	329.2	231.9	389.4	487.3
"93436_i_at"	113.3	38.6	32.9	65.6	15.9	72.1	14	32.8	73.5	53.2	14.5	14.9
"93437_f_at"	49.7	191.4	147.6	191.9	208.1	142.9	173.8	203.7	127.2	211.4	208.3	125.5
"93439_f_at"	158.2	310.4	221	173.6	168.5	286.9	162	290.9	139.5	202.8	129.2	152.2
"93440_at"	473.3	483.6	747.7	588.4	486.2	478.6	564.8	364.3	462.2	555.2	552.2	459.6
"93443_at"	1297.6	1228.8	1550.9	1290.2	1384.4	1132.8	1433.8	803.7	987	1519.5	1233.1	1006.3
"93448_at"	374.8	387.5	425.4	723.2	416.7	271.6	562.6	302.9	275.5	251.1	421.5	424.5
"93449_at"	174.4	193.6	50.7	106.6	141	86.9	202.7	140.8	125.1	201.7	90.2	127.1
"93451_at"	2033.7	2969.4	1732.3	2114.7	2289.1	2465	1670.1	1450.2	1221.6	1445.1	1739.9	1811.7
"93454_at"	744.5	663.5	469.4	409.5	344.7	308.6	874.9	1038.4	1667.6	802.6	518.7	559.9
"93455_s_at"	659.3	508.3	669.4	540.8	449.3	494.7	559.2	553.6	269.4	460.5	431.2	604.6
"93456_r_at"	169.6	88.1	187	118.1	192.3	127.2	168.2	88.3	82.3	92.2	116.7	77.8
"93459_s_at"	1162.9	765.6	1649.8	892.8	2027.7	1866	1279.4	1580.9	1150.7	859.7	1737.5	1330.9
"93463_at"	20	170.3	185.6	18.2	68.8	5.5	30.7	137.1	211.7	245.3	198	208.6
"93465_at"	345.7	291.1	388	300.2	272.3	374.1	225.6	391.6	330.8	297.1	218.6	334.5
"93466_at"	37.4	56.9	114.5	35	104.7	110.4	127.9	277.4	166.5	191.3	231.3	235.3
"93467_at"	914.2	1081.5	1006.5	994	878.4	802.4	784.6	837.6	490	653.6	783.7	1090.2
"93469_at"	70.3	323.1	508.8	70.1	86.9	92.5	338.4	305.7	252.1	466.6	303.2	551.9
"93470_at"	39.8	91.4	130.2	86.2	83.6	73.4	94.6	121	109.8	110.9	101.7	90.1
"93471_at"	151.4	234.8	263	299.8	274.5	276	229.5	197.7	322.7	305.1	316.2	250.5
"93472_at"	3233.1	2994.3	3615.5	1686.8	2116.2	1754.1	2012.1	2269.3	3019.7	5157	3458.5	2299.8
"93475_at"	560.5	825	670.4	528.7	424.3	624.1	396.7	445.4	444.1	405.3	580.9	575.9
"93476_at"	48.7	239.9	157.2	215	32.8	228.5	244.4	124.1	25.9	173.4	137.1	126.6
"93478_at"	238	219.6	52.2	315.5	213.3	273.9	216.1	216.7	163.5	195.9	220.4	209.5
"93480_at"	340.3	176.2	330	163.1	312.8	240.3	295.1	193.3	246.4	210.2	213.3	198.1
"93481_at"	2224.4	1742.1	2344.8	1959.5	1485	1772.9	1908.8	1707.6	1320.8	1181	1835.6	2105.7
"93482_at"	2181.2	2305.6	1694.8	2540.7	2664.4	2163.3	1923.6	1657.6	1435.2	2132.6	1570.1	2039.5
"93483_at"	215.4	143.6	344.9	184.3	116.7	119.7	362.9	313.6	503.1	326.7	359	259.8
"93484_at"	54.3	233.7	88.4	140.5	133.5	218.1	177.1	129.4	176.1	202.5	94.9	157.8
"93485_at"	145.7	66.1	101.7	116.4	225.3	209.3	185.7	70.4	94.4	167.1	82.1	73.6
"93486_at"	1191.7	431.2	761.1	948.3	797.9	976.7	937.6	1070.5	788.8	686.3	765.5	1081
"93488_at"	456	564	341.3	794.1	1023.4	1039.5	629.3	540.7	780.6	764.4	547	547.4
"93490_at"	1727.5	2274.5	2344.2	1552	1391.7	1959.9	1868.1	1576.2	1499.4	1251.2	1600.8	1576.3
"93491_f_at"	376.7	589.6	350	505.4	581.8	450.2	303.6	308.5	430.3	362.8	324.6	342.2
"93492_at"	220.5	469.1	615.4	443.1	586.5	433.7	531.4	708.5	599.7	937.4	592.8	669.8
"93493_at"	1164.4	1569.1	768.3	1873.1	1771.7	1675.3	1607.7	1490.2	1308.4	1623.6	1540.6	1923.7
"93495_at"	376.4	342.4	438	285.7	291.3	473	439.3	446.1	652	529.3	455.9	283.5
"93496_at"	2361.2	4280.4	3122.1	2850.3	2360.9	4044.8	3138	3395.8	2978.4	2545.2	3128.6	3123.1
"93497_at"	3878.4	2467.3	1786.6	3189.8	2879.7	2065.5	2377.2	3197.8	2912	1128.7	1159.6	1337.4
"93498_s_at"	3466.1	3210.5	2634.8	2762	2773.5	1842.1	3328.3	3284.6	2894.6	2798.6	2854	3585.2
"93499_at"	891.8	1316.3	1036.7	1350.4	1298.9	1291.4	1730.3	1781.9	2333.6	2048.8	1666.8	1679.7
"93500_at"	3448.4	2187.5	2605.9	3189	3969.2	2870.9	2733	2873.2	1863.6	2530.7	2548.8	2390.9
"93501_f_at"	2874.1	2225.5	1522.5	2007	2327.3	2303.1	1374.2	1333.1	1120.3	1092.3	1167.2	1340.3
"93502_r_at"	191.8	197.1	261.4	165.9	199	167.9	141.4	88.6	46.8	85.9	172.4	108
"93503_at"	1617.5	1646.9	1541.9	868.4	1614.7	1084.5	1474.6	1247.6	2808.4	2069.3	1055.1	496.7
"93507_at"	307.6	103.6	137.9	253.8	339.1	212.9	406.8	758.8	1017.2	1049.1	832.9	788.9
"93509_at"	3108.1	1753	1503.7	2270.5	2410.7	2382.9	1655.4	909.8	858.6	987.7	1387.3	1961.2
"93511_at"	977.2	1387.5	710.8	1075.2	1082.7	1043.1	976.8	614.2	500.3	882.9	792.4	695
"93512_f_at"	902.4	648.1	454	747.8	1098.4	659.1	776.4	715.5	462.8	692	862.3	527.9
"93514_at"	1304.8	6.1	62.9	14.4	17.2	13.2	8.3	34.4	17.7	66.8	27	71.2
"93516_at"	167.8	52.7	281.1	148.8	118.4	173.9	134.1	174	73.8	174.2	90.4	75.6
"93517_at"	2971.8	2527.3	5146.6	2975.3	1726.9	1991.4	2579.6	3506.3	4059.3	8139.9	7877	6081.6
"93518_at"	168.4	948.2	355.2	1041.6	1327.2	1021.7	925.3	987.3	1207.8	1213.2	1083.2	1264.8
"93519_s_at"	1531.6	1680.5	1140.2	1320	1143.5	1137.4	1029.3	1086.5	1267.6	1274.8	1029.7	1250.9
"93521_at"	1613.4	1853.4	1483.9	1783.3	2045.6	2012.4	1875.6	1733.2	1749	1967.6	1993.4	1909.4
"93525_f_at"	322.8	382.6	680.6	348.9	251.4	441.5	309.9	351.7	238.5	341.4	88.7	188.2
"93527_at"	299.1	397.8	137	453.3	554	378.5	290.2	248.7	207.1	203.1	355.7	278.7
"93528_s_at"	1523	870.6	907.5	1104.4	1544.1	2052.4	942.5	872.6	1124.3	697.1	829.3	1292.8
"93529_at"	500.9	242.1	314.4	508.8	432.5	425	398.5	458.5	533	536.4	500.3	508.1
"93530_at"	116.2	174.6	36	155.7	101.3	143.2	133.1	128.4	77.7	50.3	129.9	118.4
"93531_at"	2283.9	1601.8	1358.8	1614.3	1513.4	1379.5	1302.7	1400.9	1060.4	1024.3	1006.1	1431
"93532_at"	2295	1524.2	2981.3	1716	1699.9	1420.6	1174.4	1263.7	725.8	908.7	1395.9	1036.6
"93533_at"	484.2	529.9	271.8	561.9	498.1	545.4	512.9	497.5	706	497.5	527.6	637.9
"93534_at"	16412	14454.1	14502.8	12729.6	22180.6	21893.5	16282.4	17701	17309.1	12926.1	14464.6	13281
"93535_at"	409.2	454.4	307.2	363.2	390.3	473.7	351.8	309.2	314.4	285.6	320	313.5
"93536_at"	492.2	594.5	533.4	474.3	462.3	443.3	410.7	806	828.2	666.3	583.7	598.6
"93538_at"	181	203.8	174.3	95.2	178.8	200.7	240.2	135.2	195	257.1	238.4	184.1
"93539_at"	1450.9	1243.5	1047.6	1059.9	1185.6	919	863.3	824.6	510.5	1013.5	849.6	840.8
"93540_at"	1225.6	1055.2	684	1079.6	1120.5	1116.4	1362.6	1194.1	1621.6	1320.1	1348.4	1205.8
"93541_at"	1694.5	1113.1	966.1	1146.2	931	1506	805.3	1263.9	1197	1721.4	1419.7	1544.1
"93542_at"	264.4	260	180.5	195.3	178.5	139.2	218.6	132.1	137.1	77.6	248.4	199.8
"93543_f_at"	11442.1	6744.5	7626.2	6470.6	9165	7103.8	6742.7	5000.4	4039.8	5059.6	5423.7	5321.3
"93546_s_at"	2677.8	3177	2054	2678.2	2956.5	2985.4	2534.8	1855.9	2258	3104.8	3134.6	2625.9
"93547_at"	5176.1	5050.1	4101.6	5420	5543.6	5769.4	4106.9	3829	3912.5	5263	5225.8	4319.8
"93548_at"	1264.7	1507.2	1486.5	961.2	942.6	859.3	1448.1	2135.4	2267.6	2515	1993	1665
"93550_at"	356.2	366.2	121.9	359.9	753.9	576.7	792.7	778.1	912.9	1852.4	1060	550.9
"93551_at"	1928.9	1555.2	1906.8	1804.2	1606.5	1666	1440.6	1281.6	1090.1	1432.1	1449.2	1209.7
"93555_at"	36.9	47.6	123	37.5	30.8	27.6	54.7	49.7	52.3	60.4	103.6	812.3
"93556_at"	513.4	962	748.3	519.4	934	485.3	290.4	375.3	406.5	814.7	656	2759.1
"93557_at"	184.9	187.9	73.8	208.8	187.3	229.6	317.4	253.4	131.3	370	170	187.6
"93558_at"	163.9	148.6	68.7	123.4	110.3	73.1	141.6	216.9	195.8	159.2	159.8	184.6
"93559_at"	656	619.1	693.8	952	749.6	993.4	826.1	782.7	740.3	1002.3	1052.6	937.6
"93560_at"	919.3	1087.6	549.2	843.7	942.1	830.8	890.3	462.4	520.5	650	955.4	729.3
"93562_at"	2171.7	1638.8	1178.5	1517.6	2815.5	1609.5	1574.7	1759	927.6	1203.8	1093	1642
"93563_s_at"	194.7	129.4	126.5	158	244.9	152.9	238.2	197	321.4	159.8	212.7	145.3
"93564_at"	610.4	586.9	1064.7	702.2	596.6	863.4	422.4	576.3	386.7	750.9	634.2	468.6
"93565_at"	154	284	211.7	252.1	231.5	291.9	212.4	336.6	334	286.2	246.6	197.8
"93567_at"	1090.3	740.7	528.9	825.3	810.3	728.6	622.7	528.9	312.5	412.7	752.8	635.7
"93568_i_at"	149	130.5	32.2	64.3	112.8	101.7	144.2	88.1	69.1	99	48	76.8
"93571_at"	2491	2303.1	2161.1	2552.5	3198.8	2877.5	2712.8	2316	1852.2	1926.3	2512.5	2305.6
"93572_at"	2615.5	1810.6	1281.1	1686.2	1735.1	1635.4	1494.4	1197.6	996.2	1207.7	1263.1	1213.3
"93573_at"	3529.1	2961.8	2575.3	20559.8	29515.3	29589.4	6849	8387.4	11819.3	5639.6	4558.3	4985.9
"93574_at"	1109.3	902.5	1144.2	1329.4	1670.7	1323	1278.5	1408.8	2159.1	2209.4	1657.3	1485.7
"93575_at"	261	305.6	254.2	252.8	201.3	325.5	330.7	289.4	362.5	664.5	514.4	539.4
"93579_at"	635.1	785.3	591.5	688.5	697.9	826.8	713.5	523.9	555	722.8	677.2	633.3
"93580_at"	1954.1	2468.6	1739.8	2295.5	2058.3	2708.1	1834.7	2044.6	1763.7	1588.2	1660.7	2021.3
"93581_at"	6638.7	4125.3	3950.4	4385.2	5126.4	5143	3604	4554.6	3250	3306.7	3870	4158.9
"93582_at"	449.7	560	237.2	285.6	297.5	311.6	242.6	340.3	290.4	379.6	300.2	286.4
"93583_s_at"	2559.9	900.4	1206.1	1293.2	1191.4	1243.6	1705.9	1547.9	1145.8	931.1	1050.7	1593.9
"93584_at"	589.1	469.3	562	392.6	402.1	496.4	425.4	386.2	230.9	315.8	313.3	526.7
"93586_at"	1804.9	1362.9	1075.6	1667.1	1402.8	1405.9	1613.2	1771.2	1700.9	1678.3	1659.1	1742.5
"93587_at"	261.9	355.7	273.5	431.9	254.6	277.2	511.3	334.9	268.3	341.3	333.6	320.6
"93588_at"	233.7	206.3	410.7	254.1	266.8	278.8	282.3	224.6	261.7	316.5	262	232.7
"93589_at"	2715.2	2127.5	1242.6	1554.1	1451.6	1831.1	1514.5	1431.5	1519.6	1669.7	1536.2	1597.5
"93590_at"	200.8	210.2	340.3	185	164.5	253.9	261	311.7	355.1	386	391.7	430.9
"93591_at"	480.8	433.3	183.3	138.9	232.8	74.2	310	569.9	507.3	435.7	572.3	553
"93592_at"	674.5	1575.8	811.7	1344.7	1122.1	839.6	2425.4	1128.2	1553.7	1029.4	787	1159.6
"93593_f_at"	2358.4	3032.5	2972.6	3269.5	2210.4	3032	3900.8	4225.4	4716.6	3552	3556.7	2923
"93594_r_at"	731.3	679.9	1060.6	616.8	681	537.2	677.5	687.2	452.9	719.3	930.4	575.1
"93595_at"	1382.4	1427.2	1079.4	1475.2	1764.6	1616.2	1927.1	1832.3	2146.2	1603.5	1464.7	1626.9
"93596_i_at"	9005.5	5398.1	3234	5052.1	4728.1	5995	3681.9	4222.1	2497.9	3737.3	3611.9	3802.9
"93598_at"	366.4	311.9	348.8	346.2	359	278.3	444	414.4	479.7	380.1	421.1	388.6
"93599_at"	841.4	917.3	648.9	1141.3	1027.2	1153.1	910.5	709.9	687.4	801.2	889.4	934.4
"93600_at"	628.5	1061.7	815.1	874.8	712.2	982.2	901.6	906.7	860.3	893.8	727.3	748.7
"93601_at"	100.7	36.3	92.6	52.8	50.3	80.7	130.2	56.3	90.6	28.3	88.6	45.8
"93602_at"	1174.6	1051.2	1100.7	1402.2	1245.7	966.7	1652.2	1765.1	2037.1	2047.4	1635.7	1383.2
"93603_at"	477.9	386.1	725.5	437.5	352.8	276.5	415.7	463.4	427	497.8	588.6	541.7
"93604_f_at"	860.9	2027.4	1234.2	1287.2	802	1218.4	791.9	493.5	381.9	1021.2	982.9	927.8
"93605_r_at"	123.7	128.9	73.7	79	120.8	87.1	9.8	14.9	21.1	79.2	52.9	75.6
"93606_s_at"	486.6	477.7	761.9	521.3	377.7	404	477.8	302.4	425.9	430.1	399.5	458.6
"93609_at"	21.6	208.5	82.4	173.7	55.2	28.7	76.9	121.4	191.8	58.8	229	169.5
"93611_at"	482.5	307.3	296.1	315.6	268	168.7	314.9	190.6	185	319	237.1	288.5
"93612_at"	79.3	91.8	164	54.4	151.7	142.4	78.2	167.7	174	238.8	247.1	148.8
"93615_at"	179.3	224.1	157.5	203.5	164.4	333.6	220.8	265.3	327	272.6	286	181.6
"93617_at"	453.9	132.8	227.6	213	173.9	245.6	257.1	176.8	248	189.4	273.2	141.1
"93618_at"	335.1	611.6	791.6	843.1	282.6	431.5	672.7	661	805.2	877.8	682.5	913.2
"93619_at"	736.3	680	583.7	1276.5	588.7	1355.6	985.9	1125.4	938.4	779.6	432.8	1029.2
"93620_at"	331.3	372.1	395.8	417.6	300	261.6	308.5	324.9	318.2	306.5	395.4	262.8
"93621_at"	242.9	259.4	229.2	215.8	181.5	183.4	284.8	228.2	254	297.4	465.9	286.2
"93622_at"	1064	623.6	1370.6	1410.3	1549.3	1397.2	1622.7	1497.6	1308.9	1264	1439.3	1195
"93623_at"	11.1	182.2	254.1	86.1	130.4	96.1	18.7	88.6	53.1	136.5	88.7	125
"93624_at"	392.1	211.1	360.5	647.7	849.3	888	503.8	547.2	497	409	299.3	361.1
"93626_at"	296.6	381.7	147	254.1	321.5	392.9	325.2	311.9	254.1	281.4	215.1	289.6
"93627_at"	675.9	899	1133.6	904.7	741.6	1332.1	488.8	426.6	447.4	440.3	474	461.4
"93632_g_at"	223.5	259.1	525.3	270.8	148	181.2	267.6	218.2	442.1	227.7	462.9	190.4
"93634_at"	320.2	407.3	401.3	406.3	412.5	229.7	450.3	508.8	587.4	564.4	485.3	357.9
"93635_at"	155.6	196.8	123.5	129.2	135.8	173.8	150.8	81.7	106.5	132.1	228.7	100.3
"93647_at"	186.4	330.8	288.8	311.1	223.2	109.1	262	370	595.5	256.8	266.3	302.6
"93664_at"	69.5	27.4	246.3	106.2	84.8	109.1	32.4	197.3	116.7	143.1	250.1	122.1
"93667_at"	170.9	178.5	147.6	166.2	216	125	156	191.6	156.5	282.6	257.2	165
"93670_at"	257	275.1	210.5	422.3	240.9	309.4	419.6	681.8	902.3	672.9	706.9	793.8
"93672_at"	57.4	143.2	131	110.2	58.7	72.1	20.2	107.2	145.1	210.2	168.9	89
"93673_at"	1014.3	1116	1592.8	1411.7	1295.2	1512.2	1259.2	1590.4	1286.5	1269.8	1535.3	2071.2
"93676_at"	198.8	180.6	340.4	320	189.8	254	248.4	348.3	476	443.6	568	343.7
"93678_s_at"	73.8	55.2	158.2	120.5	29.4	48.8	12.3	39.7	55.3	125.7	17.1	18.5
"93680_at"	677.5	714.9	481.9	811.7	808.6	670.7	742.3	721	544.9	400.8	551.3	596.9
"93681_at"	142.1	386	663.4	116.4	142	208.5	192.6	527.2	436.9	609.8	792.8	620.9
"93682_at"	690	673.7	770.7	490.2	637.4	596.3	591.8	666.3	641.8	681.7	861.7	756.6
"93689_at"	359.9	634.1	946.5	524.1	331.3	357.2	494.6	545.4	515.7	507.4	595.7	529.7
"93690_at"	134.4	174.9	220.9	81.1	200.4	132	132.5	137	155.4	273.5	214.9	108.2
"93693_at"	426.3	624.1	557.7	731.1	494.1	675.1	488.8	529.7	532.4	461.1	476.8	545.7
